reviews,label
Min. . .  Gamesnya kenapa gak kayak dulu ada vocher ongkir nya . . . .  Ini kenapa vocher toko2 yang gak di butuhin. . . .  Please min kembalikan games nya seperti dulu yang vocher ongkir nya ke semua toko. . . .  Aku mau belanja kehabisan vocher. . . .  Aku gak bisa pakai shopeepay karena kamera belakang ku gak bisa . . . please min sesegera mungkin,__label__3
Lumayan tapi saya bingung dengan kegunaan voucer shopee itu beneran bisa dipake apa cuma buat iseng aja sih.  Kok gk bisa dipake Terus untuk promo goyang shopeenya sukak nggak jelas. padahal waktu itu saya udah pengen ikutan jam sekitar 09. 08 masa sesinya udah berakhir kan zebel +kampretnya hal ini berulang lebih dari 6 kali selama seminggu ini wow,__label__3
"Makin rame malah turun fre Ongkirnya,malah iPhone terus tiap bulan yang di diskon mati matian,yang dapet juga gk seberapa,mending buat bagiin voucher gratis ongkir uangnya dari pada i phone gk jelasz",__label__3
"Memuaskan namun, akhir2 ini loading agak lama padahal jaringan wifi sangat kuat",__label__5
"Aplikasinya bagus cuman sering sekali macet, hang, bahkan kalo mau masukin orderan kedalam keranjang sering kali nggak bisa.  Dan kalo di klik beberapa kali baru bisa dan langsung yg masuk keranjang banyak sekali.  Padahal update terus, lama kelamaan jadi agak males juga nyari barang di shopee kalo sering hang kaya sekarang",__label__3
bunga shoopepaylatter gilaa ga kuat gue gede bgt,__label__1
"Kenapa promo dan vochernya makin dikit, dan banyak yg vocher ga guna.  Terus harus butuh sinyal kecepatan tinggi untuk buka.  Padahal sebelmnya pakai sinyal biasa saja sudah bisa.  Dan dikit"" update.  Updatenya kecil mah ga pp.  Ini up datenya selalu besar ukurannya",__label__3
"Knpa kalau mau buka komentar loading bnget, trus kadang gambar nya lama muncul.  Trus kalau mau kembali kadang hp jadi heng, tapi kalau buka app sbela mala bagus bnget.  Tolong di prbaiki min. ",__label__3
"Akun shopee saya tiba² menghilang. .  padahal saya mau belajanja tapi malah ga bisa dan disuruh isi nomor hp buat login tapi waktu nunggu kode pesan vertifikasi malah ada tulisan ""jaringan anda bermasalah, padahal ketika saya keluar dari apk shopee sinyal saya lancar selancar lancarnya . . :)",__label__3
"Banyakin promonya lagi ya shopee🥰❤️🥰dan PLEASE balikin 100 COIN untuk setiap penilaian dong(video, foto, dan ulasan)masa cuma 25coin doang pelit amatt",__label__5
"Banyak gratis ongkir tp banyak S&K nya, dan suka ga tertulis min gratis ongkirnya kalau di cek, kadang suka error di shopee nya padahal sinyal bagus² aja, yg paling kesel tuh kalau ikutan flash sale. ",__label__3
  bantu barang,__label__5
Ini td saya ngisi shopee pay lupa salah nomor. . .  Tp saya mau download shope pay kok ga bisa terus ya loading terus,__label__3
"Kasih 3 bintang ajh dlu klo udh sesuai yg aku mau bru 5🤭😇 sbrny Senang dan puas belanja disini, tapi prosrs prmbyrn COD MASIH KRG bagus karna hanya yg pke jnt saja yg bisa cod itu pun jumlah order di atas min pembelian , klo bisa untuk semua pengiriman baik jne,gosend atau grabsend dan tdk ada batas pembelian",__label__3
"kenapa akun shope saya tiba tiba keluar? pas saya ingin log in katanya keamanan dari shope nya, bagaimana yaa? hadeh",__label__3
"Complain wiper Pesan wiper , di antar dg jasa jne .  Wiper smp di tempat kondisi nya RUSAK .  Solusi dr shopee , wiper dikirim kembali dg JASA PENGIRIMAN DITANGGUNG OLEH PEMBELI ?? Pdhal pembeli niat nya mau pake wiper tsb tp wiper yg dikirim kondisi nya RUSAK .  a Apakah seperti itu penyelesaian nya ? Kita SANGAT KECEWA SEKALI .  Solusi dr shopee dg kembali kan barang dg jasa pengiriman DITANGGUNG OLEH PEMBELI , bila TIDAK DIKEMBALIKAN maka UANG PEMBELIAN TIDAK DIKEMBALIKAN",__label__3
  langgan setia  puas belanja,__label__5
  gratis ongkir jawa,__label__3
Bagus dan cepat pengiriman,__label__5
Mempermudah belanja saya gak perlu keluar rumah sukses terus buat shopee dan selalu Amanah,__label__5
Akun Saya Tiba Tiba Di Blokir Dan Ada Saldo Nya Besar Banget 28jt lebih Tolong Dong Agar Tidak Di blokir Ini Udah 3hri Udah Ke choki Masih Aja Harus Nunggu kalo Gk Bisa Kirim Ungku Kembali Lewat BRI!!! Gak Amanah Shopie2021,__label__1
"Lagi error' ni shopee, mana mau jatuh tempo, g bisa buka aplikasi dengan normal. Jangan sampai jadi denda gara2 kesalahan aplikasi anda sendiri ya.",__label__1
Kok shopeepay saya melakukan transaksi sendiri dan berkurang?,__label__1
"Senang belanja di shopee,  banyak promo,  harga nya lebih murah di banding online shop dan , ",__label__5
"Halo kak. , saya mengalami kendala pada akun saya.  Saya gabisa log in udh verifikasi lewat wa dan sms untuk kode otp baru tp tidak ada jawaban dan malah akun nya berubah bukan punya saya.  Terimakasih",__label__3
Shopee mengecewakan  dengan sistem nya! Jadi bikin tidak nyaman!,__label__1
Oke lah belanja mantap,__label__5
"Pengiriman ladang cepat, kadang lambat, tapi tidak apa"" mantap pokonya",__label__5
Barang bagus kualitas terjamin dan cepat sampai tujuan. ,__label__5
"Saya diklaim telah melakukan penyalagunaan promo dan tidak mematuhi syarat dan ketentuan sampai akun saya di non-aktifkan. Padahal sudah jelas hal seperti itu kesalahan sistem. Saya sebagai user ya hanya menggunakan promo yg jelas bisa saya klaim dan gunakan, konyol. Thanks bye",__label__1
Tipu tipuan saya beli tas r3 Li-Ning yg datang tas yonex kata nya terpercaya,__label__1
"Sebener nya ya, shopee ne aplikasi belanja yg paling saya suka, tp knp sih ada yg diubah ketentuannya, saya klu belanja lebih suka pake ekspedisi ID-express krn lgsg smpek ke depan rumah, sedangkan ekspedisi yg lainnya gak, selalu minta ketemuan krn alasannya rumah saya tdk masuk jangkauan mereka.  tp skrg di aplikasi shopee udh gk bsa liat toko mana aja yg pake jasa pengiriman ID-express.  Jd tolong utk shopee di perbaiki lagi aplikasi nya utk mempermudah pelanggan yg rumahnya dipelosok. ",__label__3
Sangat membantu ketika kita sedang mencari produk yg di cari,__label__5
Sangat terbantu sekali ya. ,__label__5
GK bisa login ke shope drinkemarin harus main puzzle terus pezenx GK bisa di geser terus,__label__1
Senang belanja di shopee tp udah 3 bln ini sinyal untuk shopee ditmpt saya rada aneh.  Baru kebuka jam12 tengah mlm itu juga cuma smp jam 1 mlm jarang2 smp jam 5 pg.  Saya gak tau slh di sinyal disini apa slh di hp saya apa emang sinyal untuk shopee yg susah ditangkap disini.  Padahal saya lumayan sering blnj sebelumnya.  Semenjak 3 bln ini jd susah.  Harus begadang dulu mau milih2 brng.  Udah dpt mau di ok pembayaran sinyalnya hbs gak kebuka lg shopeenya. Saya di daerah pandeglang banten desa nembol. ,__label__3
"SHOPEE: Kami menemukan transaksi mencurigakan di akunmu. Jika transaksi tdk dilakukan olehmu, hubungi 1500702 utk mengamankan akunmu. Ini kenapa saya lg butuh malah eror gini sangat mengecewakan.",__label__1
"aplikasinya berat, begitu dibuka baterai hp panas.  keluhan thdp ekspedisinya yg selalu lambat pengirimannya.  sbagai reseller sy sering kecewa karna barang datang lbh dr seminggu.  tlg ditindak penjual yg kurang ramah, kasar dan sombong, tidak mau terima kritik dan complain dari pembeli.  terkadang barang yg diterima beda jauh dari gambar atau deksripsi.  terima kasih!",__label__3
"Mengapa pengajuan paylatter saya tidak di acc untuk ke-4 kalinya, padahal didalam pengajuan saya sudah menginformasikan data diri saya dgn baik dan benar serta dapat di pertanggung jawabkan kedepanya jika saya menyalahi peraturan kebijakan shoope..",__label__1
Pengiriman lelet,__label__1
  iklan sial,__label__1
Harga murah kualitas bagus,__label__5
Sebenarnya seneng belanja di sini. . . cuma bnyak gratis ongkir tidak terpakai dan tidak bisa digunakan. . . pdhal ditulisnya smpai akhir bulan gratis ongkirnya. . . giliran mau belanja dan mau pkai gratis ongkir . . eh malah nggak bisa. . . aplagi klo aku kan di ambon. . . aku pingin skli ada potongan gratis ongkir. . . krna klo nggak ada gratis ongkir sangat mahal pengirimanya. . . ke ambon. . .  Ditingkatkan lagi deh. . . .  Agar pelanggan juga merasa senag belanja di sini,__label__3
"Barang sesuai dari gambar,  Alhamdulillah saya tidak pernah dibohongi!!!",__label__5
Hai kak! Mau tanya aku saya hilang dan tudak bisa login lagi karna saya lupa no hp saya yg lama dan di aku tsb saya masih ada barang yg sedang dikirim.  Apakah barang itu tetap dikirim dari toko yang saya pesan? Tolong dijawa ya saya minta kerjasamanya.  Saya sudah tanya lewat e-mail tapi blm ada balasan dan blm ditindak lanjuti.  Trimaksihh,__label__3
"free ongkir nya apaan cuma kepotong dikit tetep bayar, yg lain free ongkir jdi 0",__label__1
Kak. . . ini gimana stlh di update malah gk bisa kebuka aplikasi shopeenya? Tlg di beri solusinya kak,__label__3
"Beberapa kali belanja disini memuaskan.  Tapi setelah ditipu jadi lebih jarang buka shopee.  Belanja sedotan stainless, yang dateng malah potongan selang.  Sampe sekarang ga ada kelanjutan dan tokonya masih bisa beroperasi. ",__label__3
banyak barang yang tidak bisa dbatalkan di saat sudah pesan. . alasan pihak shoppe akan menghapus system cod apabila 2x kurir tidak dbayar dan barang tidak dterima. . ,__label__3
Belanja di shopee mudah mudah belum pernah   sama barang nya. sukses terus. ,__label__5
"Selain belanja di Shopee, aku juga sering main gamenya sehari bisa 3-4x main game d shopee.  Tapi udah beberapa hari ini game d shopee gak bisa d akses.  Jadi gak asyik lagi.  Padahal udah update.  Kecewa. ",__label__3
terlalu kecewa ma csnya yg ga gamblang dlm menyelesaikan kasus.,__label__1
Aplikasi yang sangat berguna untuk saya,__label__1
"eh. . . . . . .  ini kiriman paket blun dateng dateng gimana sih shopee ini.  niat jualan apa enggak.  gara2 shopee jadi ketipu.  bilangnya kiriman paket datengnya sekarang jam 03 sore lebih.  tapi sampai sekarang blum sampai juga paketnya.  sebel, kesel, Kecewa banget",__label__3
   produk kualitas original barang aman sesuai pesan terimakasih  mantap betul,__label__5
Ukuran memori terlalu besar,__label__1
Masak GK bisa di buka aplikasi apa la ini,__label__1
Sayamau masukkan Oke keshope,__label__3
Semoga terus berkembang menjadi lebih baik dan nyaman digunakan oleh para penggunanya,__label__5
"Belanja dengan mudah pokoknya suka banget dengan adanya aplikasi shoppe ini,  Semoga sukses selalu",__label__5
"Shopee adlh yg terbaik,  harga2 nya terjangkau,  pelayanan nya tercepat",__label__5
"Mau tanya , , tiba2 akun shopee saya gak bisa log in , sepertinya ada yang bajak akun saya , dan saya masih punya tanggungan shopeepay tagihan bulan ini Sedangkan gak bisa log in ke akun , bagiamana ya",__label__3
  dm twitter mohon buka kak asli kecewa layan,__label__1
Bagus banget pokok!!!,__label__5
Cara belanja mudah dan banyak fitur layanan the best lah,__label__5
Oke lah ya bisa belanja dengan mudah kadang dapat grtis ongkir kadang Potongan saja tapi alhmdulilah,__label__5
Shopie payy baru diisi blum buat beli ko engga muncul tidak bisa digunakan shopie payy,__label__1
Penipuan katanya download dapet pulsa 20k..hoax iklan doang pake artis,__label__1
  buka,__label__3
Mantap banget. guys percaya banget aku sama shope ini,__label__5
Sumpah lemot parah kurang gercep,__label__1
Mungkin sudah byk yg mengeluhkan soal ini. . .  Tolong dong biar kami sbg konsumen dapat memilih kurir apa yg kami mau. . . .  Satu lagi. . .  Shopee standard express duper lambat poll. . .  3 hari ga ada kemajuan sampai melebihi waktu kedatangan. . . .  😵😵😵,__label__3
Senang belanja di shopee krn semua produk ada lengkap dan terpercaya. .  Tp knp shopee game (shopee tanam) ga bisa di buka ya apa penyebab nya???,__label__3
"saran utk developer, kalau ada update tolong infokan bagian apa yg diperbaharui di kolom info.  td sy mau update, krn ada bug dibagian metode pembayaran pd pembelian produk digital.  ternyata stlh updte, msh sama saja.  juga, ketika kita cari produk dan diurutkan yg paling terlaris.  ternyata, ga begitu akurat.  misal.  produk urutan paling atas terjual mencapai 500, tapi ternyata ada yg lbh banyak lg sekitar 1000an dan itu ga tampil diurutan terlaris. ",__label__3
Apk ga jelas banget gabisa login tolol mau bayar shoopepay pas login ga bisa anjingg tapi ditelpon bangsat,__label__1
"Pesanan tidak bisa dibatalkan, pdhl blm dikirim :)",__label__1
"Sengaja bgt shopee ngelama lamain penurunan dana penjualan biar kita pake fitur ""dana cepat"" dan harus kena potongan lagi . Harusnya fair dong jangan ky gtu . Masa pakai sameday 5 hari dana gak turun turun gak masuk di akal.",__label__1
  langgan  kesini kecewa gratis ongkir minim salah,__label__1
Aplikasi yg memudahkan konsumen dlm membeli barang yg diinginkan,__label__5
Shope tambah mahal ongkir nya ketimbang produknya gimana janji nya free ongkir apa cuma tipu2 belaka coba jangan buat pelanggan baru saja promo nya bagaimana nasib pelanggan lama apa perlu pindah ke aplikasi lain biar dapat gratis ongkir,__label__1
"sangat buruk, shopee bikin aku ilfeel.  apikasinya emang bagus tapi pelayananya sangat buruk, sangat merugikan.  pengalaman saya belanja di shopee gagal karena system yg amburadul, sebenarnya saya mau bikin video agar shopee di tinggalkan.  Buruk sekali",__label__3
gratis ongkirnya di bnyakin lagi sama pitur cod nya juga. masa toko ada yang bisa cod ada yang engga sih,__label__5
Bisa log out sendiri. Lelet pula,__label__1
  kecewa obrol chat slesai pakai tunjuk aplikasi gagal suruh tunggu xjam,__label__1
Aplikasi ini jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bohong aplikasi ini bagus banget anjir,__label__3
"3 bintang dulu.  Jika dibuka di aplikasi tdk ada masalah.  Tp ketika dibuka melalui browser hp ( sprti chr*me, brav*, dll ), produk toko tidak muncul samasekali.  Pengiriman kode OTP jg masih sering delay lama. ",__label__3
Aplikasi ini sangat memuaskan bagi saya sebagai pengguna aplikasi ini,__label__5
Aplikasi ini shat membantu,__label__5
Bayak barang yang tidak sesuai dengan poto nya saya sangat kecewa karna saya beli headphone gak yala emang si harga nya murah cuman 30 ribu Tapi kan gak rusak juga buat apa kalo rusak di jual stop jual yang tidak sesuai dengan poto,__label__3
"maaf ya,dikasih bintang 3 soalnya kesel bgt sama promo"" nya,aplagi promo flash sale,knp min kok waktu flash sale 11. 11 hp Iphone XR gbisa di checkout? sedih bgt,pdh udah setia nunggu loh kok di php in? ini ga beda jauh dari kata penipuan hehe,kzl bgt bukan cm aku yg ngalamin ini tpi maybe seluruh indonesia,sumpah pas wkt shopee 11. 11 trs ada kejadian ky gt udah g prcya lg sm promo"" flash sale apalagi flash sale hndphone dan yg lain"",kcwa bgt min :(",__label__3
"saya minta tolong kepada pihak shopee, saya membelii hp di toko @stilldebuts tapi sampai sekarang belum terkirim sudah 3 harii dia tidak on gimana ya ini apa kah uang saya bisa dikembalikan lagi. .  saya minta tolong gimana baiknya🥺🙏🏻",__label__3
"Semoga masalah tagihan kedepannya tidak terulang kembali.  Shopee seharusnya tidak boleh berani mengeluarkan struk lunas pembayaran kalau kalian sendiri tidak mengkonfirmasi ke pihak terkait apakah sudah lunas atau belum.  Mungkin memang jika kami lambat dalam mendapatkan struk pelunasan itu mengecewakan, tapi lebih mengecewakan lagi kalau kami sudah mendapatkan struk pelunasan tapi ternyata tagihan yang kami sudah percayakan bayar lewat shopee malah belum lunas.  Silahkan dievaluasi, terima kasih. ",__label__3
"Memberi banyak keuntungan,  gak tahu dgn aplikasi yg lain,  soalnya hanya setia di shopee",__label__5
praktis dan amanah serta aman,__label__5
  layan sesal parah  chat dm balas ujung order sesuai aplikasi busuk seller chat sambung tanggung,__label__1
"Terima kasih,  produknya ori, harganya dapat discoun.  Senang belanja di shopee",__label__5
Memberikan kemudahan,__label__5
aneh banget sih.. paket sudah d terima oleh pembeli tapi status masih d kirim tolong dong bagaimna kelanjutanya,__label__1
Bagus bnget sering beli potocard di apl ini gk prnh ngecewain,__label__5
   bagus buruk kecewa layan antar orang kesini bagus jelek,__label__1
"Untuk update produk jualan lemot banget Terutama untuk rincian MREK pas di klik mrek, mau tulis atau mencari rincian mrek nya lama bnget harus nunggu lebih dari 10 menit jadi kya ngebleng gitu? Padah aplikasinya baru diupdate?????",__label__3
Mudah2an sukses,__label__1
Aku beli voucher yg 10rb ktanya bisa d pakai sampai 4x ko baru d pake sekali smpe skrg ga bsa lg pdahal beli tgl 10 juli 2020 . .  tp ko tmn aku beli voucher yg 10rb bisa d pakai smpai 4x blanja dgn gratis ongkir . .  bgmnama ini shopee?,__label__3
  kecewa layan  buruk,__label__1
Sangat terasa puas memakai shopee untuk belanja produk² terbaik yg ada di shopee,__label__5
  lebih  ku coba belanja kaya,__label__3
Layanan yg optimis yg tegakkn kejujuran dalam jual beli & transaksi,__label__5
"Saya suka belanja di shoppe, mudah dan barang yang sampai selalu memuaskan tapi selama bulan 10 ini, semua gambar di shoppe ngk muncul, padahal saya mau belanja lihat barang gambar ngak kebuka dan lemotnya minta ampun, jaringan wifi dirumah lancar, awalnya saya kira wifi yang eror, saya instal ulang shoppe nya eh ternyata emang aplikasi shoppe yang lemot",__label__3
