reviews,label,review
Shoppe knp semakin kesini semakin Susah:),__label__1,__label__1 Shoppe knp semakin kesini semakin Susah:)
"Nyrsel gw update, jadi lemott nggtdd",__label__1,"__label__1 Nyrsel gw update, jadi lemott nggtdd"
Puzle verifikasinya ga mau digeser.,__label__1,__label__1 Puzle verifikasinya ga mau digeser.
"Kali ini bener-bener kecewa, kenapa saya ga bisa akun saya? Padahal sandi nya sangat betul. Tapi kenapa nomor saya tidak masuk, jadi ga bisa masuk ke shopee???",__label__1,"__label__1 Kali ini bener-bener kecewa, kenapa saya ga bisa akun saya? Padahal sandi nya sangat betul. Tapi kenapa nomor saya tidak masuk, jadi ga bisa masuk ke shopee???"
Ngadain diskon 1.1 ga bisa dipake,__label__1,__label__1 Ngadain diskon 1.1 ga bisa dipake
"Kelakuan seller nya aneh banget. Masa saya order banyak sampe jutaan tapi pengiriman lama dan pengemasan lama, tidak ada respon dari penjual padahal saya udah bayar. Aneh kan. Tapi kalo saya order dikit , besok nya nyampe , aneh aneh da, berarti kesimpulan nya seller shopee itu selalu mengedepankan yang sedikit. Ga IHAT yang order banyak padahal udah bayar. Jualannya seenaknya aja.",__label__1,"__label__1 Kelakuan seller nya aneh banget. Masa saya order banyak sampe jutaan tapi pengiriman lama dan pengemasan lama, tidak ada respon dari penjual padahal saya udah bayar. Aneh kan. Tapi kalo saya order dikit , besok nya nyampe , aneh aneh da, berarti kesimpulan nya seller shopee itu selalu mengedepankan yang sedikit. Ga IHAT yang order banyak padahal udah bayar. Jualannya seenaknya aja."
"makin kedepan makin jelek aja ga kya sebelum""nya jasa pengiriman pke jdi 1 segala ga bisa dipilih, trs gratis ongkir buat beda kota aja kena diatas 10rb apk macam babi makin lama makin rusak",__label__1,"__label__1 makin kedepan makin jelek aja ga kya sebelum""nya jasa pengiriman pke jdi 1 segala ga bisa dipilih, trs gratis ongkir buat beda kota aja kena diatas 10rb apk macam babi makin lama makin rusak"
Tidak ada solusi untuk spaylater... Proses penanganan dari shopee lelet sekali dan sudah tau gagal masih saja itu2 aja solusi yg dikasih. Kecewa banget. Ini ulasan yg ke 4x nya. Ulasan saya knp selalu dihapus???????,__label__1,__label__1 Tidak ada solusi untuk spaylater... Proses penanganan dari shopee lelet sekali dan sudah tau gagal masih saja itu2 aja solusi yg dikasih. Kecewa banget. Ini ulasan yg ke 4x nya. Ulasan saya knp selalu dihapus???????
Ribet sekarang. Serifikasi data untuk aktifkan shoppepay later aja wajib selesaikan 4 misi. Ga semua orang punya kartu kredit. Kalau untuk listrik. Pulsa mungkin bisa. Bpjs mungkin bisa untuk bayar bpjs orang tua. Tapi kartu kredit ya gimana. Tolong lah untuk hal seperti itu ditinjau ulang. Dulu hanya menghubungkan akun gmail. Isi data pribadi.pekerjaan sama masukan rekening. Sekarang ko ribet,__label__1,__label__1 Ribet sekarang. Serifikasi data untuk aktifkan shoppepay later aja wajib selesaikan 4 misi. Ga semua orang punya kartu kredit. Kalau untuk listrik. Pulsa mungkin bisa. Bpjs mungkin bisa untuk bayar bpjs orang tua. Tapi kartu kredit ya gimana. Tolong lah untuk hal seperti itu ditinjau ulang. Dulu hanya menghubungkan akun gmail. Isi data pribadi.pekerjaan sama masukan rekening. Sekarang ko ribet
"Ada masalah pas beli paket kuota.. kenapa semua paket kuota di nomor Telkomsel habis?? Bahkan mau beli pulsa pun tertera tulisan habis?? , Sedangkan teman saya tidak?? Kok beda?? Ini bug kah?? Tolong cepat diselesaikan",__label__1,"__label__1 Ada masalah pas beli paket kuota.. kenapa semua paket kuota di nomor Telkomsel habis?? Bahkan mau beli pulsa pun tertera tulisan habis?? , Sedangkan teman saya tidak?? Kok beda?? Ini bug kah?? Tolong cepat diselesaikan"
Flash Shale 11.11 di jam 00.00 i phone harga 11Rp tapi pas mau di checkout tetap harga 16jutaan. Parah banget Kecewa banget Parahh apakah ini ???????????????????????,__label__1,__label__1 Flash Shale 11.11 di jam 00.00 i phone harga 11Rp tapi pas mau di checkout tetap harga 16jutaan. Parah banget Kecewa banget Parahh apakah ini ???????????????????????
"Siomai pay ribet bingiit,apk sebelah duo biji di acc semua ane👻",__label__1,"__label__1 Siomai pay ribet bingiit,apk sebelah duo biji di acc semua ane👻"
Pengiriman sangat buruk,__label__1,__label__1 Pengiriman sangat buruk
Kenapa gak bisa cek out,__label__1,__label__1 Kenapa gak bisa cek out
Karna saya suka angka 1,__label__1,__label__1 Karna saya suka angka 1
Aplikasi praktis sekali,__label__1,__label__1 Aplikasi praktis sekali
Pengemasan penjual di shoppe sekarang pda lama semua,__label__1,__label__1 Pengemasan penjual di shoppe sekarang pda lama semua
Kamok ucak-ucak nian cak nye dienangke mengken aku lh ngidam nian dgn kamok haram Salam dari.....,__label__1,__label__1 Kamok ucak-ucak nian cak nye dienangke mengken aku lh ngidam nian dgn kamok haram Salam dari.....
semoga sukses terus,__label__1,__label__1 semoga sukses terus
Sekarang pengiriman lama,__label__1,__label__1 Sekarang pengiriman lama
Burik ga ngapa2in malah kena f02 gua bagong dasar !,__label__1,__label__1 Burik ga ngapa2in malah kena f02 gua bagong dasar !
Aplikasi ter nge lag parah,__label__1,__label__1 Aplikasi ter nge lag parah
"Pihak shopee awalnya pengajuan playlater saya di terima dan sudah punya saldo.. tapi kenapa sesudah 2 hari pihak playlater menonaktifkan limit saya. Saya kecewa di permainkan.. tapi ingat jgn perna lg pihak shopee tawarkan apa pun dari shopee, saya tidak terima email saya padat dari shopee..saya juga sanggup bayar langsung tanpa playlater shopee..",__label__1,"__label__1 Pihak shopee awalnya pengajuan playlater saya di terima dan sudah punya saldo.. tapi kenapa sesudah 2 hari pihak playlater menonaktifkan limit saya. Saya kecewa di permainkan.. tapi ingat jgn perna lg pihak shopee tawarkan apa pun dari shopee, saya tidak terima email saya padat dari shopee..saya juga sanggup bayar langsung tanpa playlater shopee.."
Kebanyakan abdate,__label__1,__label__1 Kebanyakan abdate
.. kagak nongol mulu,__label__1,__label__1 .. kagak nongol mulu
"Itu banyak driver shope food tolong utk yg urakan sering buat onar di suspend aja. Barusan terjadi keributan kumpulan ojol shope ngerusak warung mie gacoab di jogja krn mslh sepele. Hal ini sangat mengganggu dan merugikan. Tindak tegas mereka yang terlibat melalui identifikasi wajah dan plat nomor. Sybjd gk respect sama driver shopefood, ogah lg pakai sopefood",__label__1,"__label__1 Itu banyak driver shope food tolong utk yg urakan sering buat onar di suspend aja. Barusan terjadi keributan kumpulan ojol shope ngerusak warung mie gacoab di jogja krn mslh sepele. Hal ini sangat mengganggu dan merugikan. Tindak tegas mereka yang terlibat melalui identifikasi wajah dan plat nomor. Sybjd gk respect sama driver shopefood, ogah lg pakai sopefood"
"Ada apa dengan akun saya, knpa saya tidak bisa membuat pesanan. Alasannya akun saya mencurigakan.😱. Tolong dong di perbaiki. Saya udah update saya uninstall terus download lgi tetap aja gak bisa. Padahal akun saya cuma 1.",__label__1,"__label__1 Ada apa dengan akun saya, knpa saya tidak bisa membuat pesanan. Alasannya akun saya mencurigakan.😱. Tolong dong di perbaiki. Saya udah update saya uninstall terus download lgi tetap aja gak bisa. Padahal akun saya cuma 1."
"Ngerasa ditipu shopee gara2 shopee paylater Pertama x nyoba  gak ada halangan, bayarnya pun dibulan berikutnya Kedua x nya nyoba langsung dikasih tagihan pdhl baru 2minggu dr pembelian Dan jatoh tempo diminggu ke3 setelah pembelian Nyoba tlp cs gak pernah bs Ini gmn c, Ada yg bs bantu jwb kah??!",__label__1,"__label__1 Ngerasa ditipu shopee gara2 shopee paylater Pertama x nyoba  gak ada halangan, bayarnya pun dibulan berikutnya Kedua x nya nyoba langsung dikasih tagihan pdhl baru 2minggu dr pembelian Dan jatoh tempo diminggu ke3 setelah pembelian Nyoba tlp cs gak pernah bs Ini gmn c, Ada yg bs bantu jwb kah??!"
Tiba tiba akun diblokir permanen. ditanyakan jawabannya krn sudah melakukan pelanggaran Shopee food. Btw beli di Shopee food meski pke promo dan freeong pun saya ttp bayar pake Shopee pay. Dan cuma 2x digunakan. Itu masih pake bayar lho ga yg gratis. Kasih bintang pun bintang 5 bukan yg ngerugiin penjual atau driver. Terus tiba tiba akun dibekuin. Mksdnya saya pake voucher nya ngelanggar gitu yak? Klo gak niat bikin promo ya gausah sekalian. Aneh lama lama sistemnya Shopee. Kecewa parah bgt bgt,__label__1,__label__1 Tiba tiba akun diblokir permanen. ditanyakan jawabannya krn sudah melakukan pelanggaran Shopee food. Btw beli di Shopee food meski pke promo dan freeong pun saya ttp bayar pake Shopee pay. Dan cuma 2x digunakan. Itu masih pake bayar lho ga yg gratis. Kasih bintang pun bintang 5 bukan yg ngerugiin penjual atau driver. Terus tiba tiba akun dibekuin. Mksdnya saya pake voucher nya ngelanggar gitu yak? Klo gak niat bikin promo ya gausah sekalian. Aneh lama lama sistemnya Shopee. Kecewa parah bgt bgt
"UI nya terasa berat, loading lama. Emang bayaran ke pihak programer berapa sih? Sekelas shopee kualitas UI nya jelek banget. Beda ama toko hijau dan aplikasi sebelah.",__label__1,"__label__1 UI nya terasa berat, loading lama. Emang bayaran ke pihak programer berapa sih? Sekelas shopee kualitas UI nya jelek banget. Beda ama toko hijau dan aplikasi sebelah."
 banget hrmjdh,__label__1,__label__1  banget hrmjdh
"Saya suka belanja d shopee , tapi krna skrg pembayaran pkai kredivo tdk tersedia lg , saya jd kcewa , meskipun ada metode pembayaran lain , saya ttep tak suka krna ribet , saya mau nya langsung cus cus pke metode pembayaran kredivo",__label__1,"__label__1 Saya suka belanja d shopee , tapi krna skrg pembayaran pkai kredivo tdk tersedia lg , saya jd kcewa , meskipun ada metode pembayaran lain , saya ttep tak suka krna ribet , saya mau nya langsung cus cus pke metode pembayaran kredivo"
Udah mulai tidak jelas lagi belanja diaplikasi ini melalui cod. Udah tidak ada lagi kurirnya yang mau antar paket cod. Sampai dikembalikan belanjaan tanpa sepengetahuan. Jadi timbulah malas rasa malas belanja melalui aplikasi ini,__label__1,__label__1 Udah mulai tidak jelas lagi belanja diaplikasi ini melalui cod. Udah tidak ada lagi kurirnya yang mau antar paket cod. Sampai dikembalikan belanjaan tanpa sepengetahuan. Jadi timbulah malas rasa malas belanja melalui aplikasi ini
Shoppe sekarang lebih sering erornya😠,__label__1,__label__1 Shoppe sekarang lebih sering erornya😠
"Kenapa shoope begitu jahat , bukanya membantu saling menguntungkan , malah yang ada merugikan Hati-hati ya buat yg pinjam duit di shoope ( shoope later / Spinjam ) baru kejadian di akun akun , rekening aku di sadap , pokonya buat kalian pengguna shoope , jangan pernah angkat telepon dari shoope , klo memang kita ngga ada masalah dari belanja , klo yg ada hutang segera di lunasi , Bahaya Uang di ATM ku ada 2700an , hangus semu , waktu kejadian tanggal 15 November 2021 , sore hari sekitar",__label__1,"__label__1 Kenapa shoope begitu jahat , bukanya membantu saling menguntungkan , malah yang ada merugikan Hati-hati ya buat yg pinjam duit di shoope ( shoope later / Spinjam ) baru kejadian di akun akun , rekening aku di sadap , pokonya buat kalian pengguna shoope , jangan pernah angkat telepon dari shoope , klo memang kita ngga ada masalah dari belanja , klo yg ada hutang segera di lunasi , Bahaya Uang di ATM ku ada 2700an , hangus semu , waktu kejadian tanggal 15 November 2021 , sore hari sekitar"
Diskon shopeefoodnya gak oke,__label__1,__label__1 Diskon shopeefoodnya gak oke
Mau tanya barusan aku lihat brita tribun konsumen beli hp xiomi di shopee offical store pas dibuka kardus kosong itu gimana si kok aku jadi takut ya mau beli hp di shopee. Mohon penjelasannya agar aku gak takut kalo beli hp dishopee,__label__1,__label__1 Mau tanya barusan aku lihat brita tribun konsumen beli hp xiomi di shopee offical store pas dibuka kardus kosong itu gimana si kok aku jadi takut ya mau beli hp di shopee. Mohon penjelasannya agar aku gak takut kalo beli hp dishopee
"Licik banget shopee sekarang. Niat mau bayar hutang di spinjam eh malah gabisa buka sampe berhari-hari bunga semakin banyak. Laporan sama cs sampe 4 orang sarannya sama aja,gak ngebantu. Bilangnya spinjamku baik2 aja. Matamu baik² aja... Sialan emang",__label__1,"__label__1 Licik banget shopee sekarang. Niat mau bayar hutang di spinjam eh malah gabisa buka sampe berhari-hari bunga semakin banyak. Laporan sama cs sampe 4 orang sarannya sama aja,gak ngebantu. Bilangnya spinjamku baik2 aja. Matamu baik² aja... Sialan emang"
MU apdet gak bisa2..hadeh lieur musiingkeun...shoope mau bangkrut ya...ko free ongkirnya jd ribet..gak seperti dulu..cingcay..skr aduhay repot..minimal belanja lah..ini lah itu lah..toko gak termasuk syarat gratis ongkir..lama2 kalo ada ecommerce baru..mau pindah ah,__label__1,__label__1 MU apdet gak bisa2..hadeh lieur musiingkeun...shoope mau bangkrut ya...ko free ongkirnya jd ribet..gak seperti dulu..cingcay..skr aduhay repot..minimal belanja lah..ini lah itu lah..toko gak termasuk syarat gratis ongkir..lama2 kalo ada ecommerce baru..mau pindah ah
Kenapa saya tdk mndptkn free onkir lg skrng,__label__1,__label__1 Kenapa saya tdk mndptkn free onkir lg skrng
Trim...pas dan sesuai,__label__1,__label__1 Trim...pas dan sesuai
Heran. Sama shopee. Mau verifikasi Spaylater gagal melulu. Padahal saya sebelum nya saya sudah dapet akun Spaylater. Cuma karna ganti hp akun Spaylater nya jadi hilang. Udah berkali kali coba lagi verifikasi.. mahal gak bisa. Katanya KTP sudah terdaftar.. padahal. Nama.ktp.nomor hp sama. Cuma karna ganti hp doang. Shopee PHP doang,__label__1,__label__1 Heran. Sama shopee. Mau verifikasi Spaylater gagal melulu. Padahal saya sebelum nya saya sudah dapet akun Spaylater. Cuma karna ganti hp akun Spaylater nya jadi hilang. Udah berkali kali coba lagi verifikasi.. mahal gak bisa. Katanya KTP sudah terdaftar.. padahal. Nama.ktp.nomor hp sama. Cuma karna ganti hp doang. Shopee PHP doang
"Kepada shope terhormat, saya sangat kecewa dengan Shopee Tanam, kalo memang barangnya tidak tersedia seharusnya Gausah diadain aja sekalian shopee tanam, saya sudah panen dari 24 -09-2021 dan produk tidak tersedia, d suruh tunggu akan d gantikan koin saya sudah chat untuk konfirmasi, tp sampai saat ini koin pun tidak masuk bahkan sudah sebulan, Buang buang kouta, dan saya tidak dapat apa apa, Tolong tanggung jawab nya, saya rasa bukan saya doang yg mengalami hal seperti ini,",__label__1,"__label__1 Kepada shope terhormat, saya sangat kecewa dengan Shopee Tanam, kalo memang barangnya tidak tersedia seharusnya Gausah diadain aja sekalian shopee tanam, saya sudah panen dari 24 -09-2021 dan produk tidak tersedia, d suruh tunggu akan d gantikan koin saya sudah chat untuk konfirmasi, tp sampai saat ini koin pun tidak masuk bahkan sudah sebulan, Buang buang kouta, dan saya tidak dapat apa apa, Tolong tanggung jawab nya, saya rasa bukan saya doang yg mengalami hal seperti ini,"
Casback nya eror trs,__label__1,__label__1 Casback nya eror trs
Kok ga bisa cod lagi sh😥,__label__1,__label__1 Kok ga bisa cod lagi sh😥
sekarang payah ngabisin ram doang gila emang aplikasi,__label__1,__label__1 sekarang payah ngabisin ram doang gila emang aplikasi
Gak bisa login :((,__label__1,__label__1 Gak bisa login :((
"Hei Shopee sekarang nyebelin & ngeribetin ya! Sorry harus edit penilaian yg tadinya bintang 5 jadi bintang 1. Mau check out ribet banget, misal saldo shopeepay 300rb total belanjaan 270rb, udah masukin voucher grtis ongkir. Pas klik check out langsung voucher gratis ongkir non aktif karena katanya saldo shopeepay ga cukup harus ganti metode pembayaran. Padahal pas diganti ke shopeepaylater total belanjaan + biaya penanganan paling jadi 272an. Harusnya pake saldo shopeepay yg 300rb aja cukup loh.",__label__1,"__label__1 Hei Shopee sekarang nyebelin & ngeribetin ya! Sorry harus edit penilaian yg tadinya bintang 5 jadi bintang 1. Mau check out ribet banget, misal saldo shopeepay 300rb total belanjaan 270rb, udah masukin voucher grtis ongkir. Pas klik check out langsung voucher gratis ongkir non aktif karena katanya saldo shopeepay ga cukup harus ganti metode pembayaran. Padahal pas diganti ke shopeepaylater total belanjaan + biaya penanganan paling jadi 272an. Harusnya pake saldo shopeepay yg 300rb aja cukup loh."
Akun q GA bsa login kens f18 knp ya rang GA ngapa2in.. Akun atas nama sepdiwibowo,__label__1,__label__1 Akun q GA bsa login kens f18 knp ya rang GA ngapa2in.. Akun atas nama sepdiwibowo
Apkikasi Semakin Berat,__label__1,__label__1 Apkikasi Semakin Berat
Tagihan sudah d byr tp saldonya msh aja zeroo😠😠😠,__label__1,__label__1 Tagihan sudah d byr tp saldonya msh aja zeroo😠😠😠
"Buat admin shopee, tolong dong yg jualan mister box, tolong di hapus, atau di banded, bnyk pelanggan yg kena tipu, tolong kerjasamanya, biar gada korban berikutnya,",__label__1,"__label__1 Buat admin shopee, tolong dong yg jualan mister box, tolong di hapus, atau di banded, bnyk pelanggan yg kena tipu, tolong kerjasamanya, biar gada korban berikutnya,"
