reviews,label
Kalo Mau Jangan Promosi Iklan Gw Lagi Main Ml !!!!,__label__1
Aga lola nih,__label__3
"Awas jangan pake shopi cicilan,mau di lunasi semua gak bisa di lunasi",__label__1
  pakai  cod gimana,__label__3
Shopee emang jos dah poko nya ayo instal shopee jangan ragu shopee no 1 belanja onlain,__label__5
"2x beli brg, 2x pula lama banget kirimannya, parah",__label__1
"Brengsek,semakin lama menggunakan shopee semakin parah,pengiriman semakin lambat,di batalin tidak bisa",__label__1
"program flash sale 1k mending g usah ada aja lah..prcma yg dpt cmn para bonus hunter trus,cmn di hack doang..",__label__1
knpa skrang j&t makassar lama kirimnya barang di tumpuk trus di gudanh,__label__1
Barang yg saya pesanan sesuai dengan aplikasi dan harga yang terjangkau dan murah. ,__label__5
"Kalo ada error mohon segera ditindak lanjuti, saya tidak bisa akses informasi pengiriman karena tidak muncul, sudah saya refresh berkali kali selama 2 hari masih sama, tidak ada perubahan, hanya itu saja, sisanya keren semua",__label__3
"Kenapa shoppe saat ini lemot bangett?? udah update terus. Kok tetap masih lemot. Pdahal tidak banyak aplikasi lain di Hp ini. Tolong dong tingkatkan shoppe kaya dulu supaya jangan lemot , kan jadinya susah klo mau transaksi atau jualan",__label__1
"Pengiriman lewat shopee express barangnya ga sampe, dikomplain.y ribet. 👎",__label__1
"Kenapa skrng shopee di android saya ga bisa buat nambah barang,nambah rekening poko ny ga bisa buat apa² hanya sebatas buat order aja padahal uda coba hapus data sampe hapus aplikasih trua instal lagi tapi tetep aja ga bisa coba tolong di bantu",__label__3
"Saya sudah 2 kali pesan di shopee tetapi berturut-turut kenapa dibatalkan dari pihak shopee tanpa konfirmasi, dari toko bertnya sama saya kenapa dibatalkan, sedangkan saya tidak membatalkan. Tolong Bagiamana solusinya ya.",__label__1
3 bintang aj dulu. . .  setiap selesai nilau produk selalu muncul tawaran undang teman biar dapat bonus poin. .  begitu yg diundang satu keluarga kok diblokir. .  katanya penyalagunaan voucer. . .  piye iki. . :(,__label__3
JELEK BANGAT WOI SUKA ERORR ABIS TU KALO NGASIH GRATIS ONGKIR GA RATA ADA YANG DAPET ADA YANG ENGGA MOHON DI PERBAIKI SISTEMNYA YA!,__label__1
Ga guna aplikasi sampah!!!,__label__1
"Bagus,  pengiriman cepat kali",__label__5
Mantapp sih bagus .  Tapi buat ongkirnya mahall yah 🙂 .  Tapi mayan lah mantap,__label__5
Saya punya saldo 50 rb disitu saya belikan untuk paket data setelah itu tidak masuk masuk dan saya ajukan pengembalian dana tpi tidak di kembalikan tolong shopee agar di percepat!!!!!!!!!!!,__label__1
"Apklikasi yang sangat membantu,  dan bnyak vocer"" menarik,  saya suka sekali apk ini😀🙏",__label__5
Lambat aplikasinya.  Buka satu pic aja lama.  Gini selalu minta direkomend ke teman.  Perbaiki dulu lah shopee,__label__3
  tolong baik ui bagi tabung emas kadang tampil kadang blank gitu saldo  pay kadang muncul angka kadang tampil koneksi normal,__label__3
Di update ngeloading.di update lagi jadi lemot.di update lagi jadi super lemot.di update lagi jadi tambah lemot.di update lagi jadi super zuper lemot.,__label__1
"saya pengguna shopee dengan metode pembayaran COD.  kecewa banget sih sama sekali gaada voucher untuk metode COD, jujur kesel.  karna klo mau beli shopeepay jauh banget.  ongkir juga masyaallah Mahal banget.  fix klo gada perubahan milih LAZADA aja dibanding shopee!!",__label__3
Saya upgrade 2x gagal,__label__3
Bnyak bonusnya bosQ buruan belanja yang rekomended hanya di shopee good shopee,__label__5
"Apk nya bagus ,  dapet gratis ongkir,  pengirimannya semua aman,  menurutku bagus sih 😄",__label__5
Saran saja untuk online soppe.  Lbh baik toko sedikit lebih jelas dari pada toko banyak².  Trimakasih. ,__label__3
G sesuai dengan pesanan,__label__1
"Shopee gak pernah gak eror, eror terus",__label__1
Setelah Update Yg Baru Shoope Loading Ny Lama. . . Mau Bayar Apa Apa Gx Langsung Klik Jadi . . . Pasti Lama Loading Ny. . . Saya Sebagai Pengguna Lama Shoope Samagat Kecewa Sekali. . Tolong Di perbaiki Pelayanan Ny. . . Jangan Nyruh Nyuruh Suruh Kirim Email Segala Lah. . . Ribet,__label__3
"ya alloh ini gimana ya shopee, aku pesan pakai akun kakak aku, sudah aku bayar lewat alfamart , kok status belum bayar terus, terus skg pembatalan dan dana yg aku transfer kemana?? aku tlp ke Call center saya kira bicara sama pegawai, cuma ulasan saja, tolong pihak shopee saya harus bagaimana",__label__3
Semua ada si shopee. barangnya bagus2. cicila juga ringan banget. terus maju shoppe,__label__5
terima kasih shopee telah memudahkan kami utk belanja.,__label__1
  baca dm minimal kecewa layan cs  refund belit habis pulsa cuman telepon call centre,__label__1
"Aplikasi,  yang sangat bagus😍",__label__5
"Saya puas ,  dan tolong dong aktifin sPayLater akun saya . ",__label__5
Ribet. Saldo shopeepay cukup pas cekout ga bisa mulu. Pake shopeepaylater ga bisa dilunasi langsung. Aneh bgt nih aplikasi makin lama makin ribet. Kayanya harus mulai pindah dari toko oren yg ribet ini,__label__1
"Bagus, tapi knp gw selalu pesen barang ga sesuai sama yang di gambar, kemarin aku beli baju anak ukuran XL dapetnya malah yang M, jadinya ga kepake sama adiku, tolong untuk setiap toko penjual dioptimalkan mengecek barang sebelum dikirim, trm",__label__3
"Kecewa dgn shopee katanya gratis ongkir keseluruh indonesia!!! Tapi pas memesan barang ada ongkirnya padahal yanh saya beli katanya free ongkir.  Gimana sih??? Klw hanya mau masang iklan palsu lebih baik gk usah.  Lebih baik kayak biasa aja, karna anda tidak lebih baik dibanding aplikasi pembelian barang online yang lain",__label__3
Harusnya ada penilaian untuk ekspedisi juga.  Kasian kadang toko dikasih bintang 1 cuma karna barang dikirim lama dan diterima dalam keadaan rusak.  Padahal itu salah ekspedisinya. . ,__label__3
Kaget dan kecewa dapat Email kalau akun saya di batasi dg alasan aktivitas mencurigakan.. maksudnya apa coba kita belanja koq di anggap seperti teroris..,__label__1
"Saya kurangin bintang nya. Karna sistem voucher sistem rebutan. Udah jadi milik sendiri tp gak cepet di belanjain bisa jadi milik orang lain. Males banget jadi nya,",__label__1
"Pesan dan saran saya kepada pihak shopee tolong dalam setiap produk yang dijual itu disertai dengan keterangan dan deskripsinya biar kami tidak bingung.  Contohnya seperti ukuran, berat, apa saja yang didapatkan dalam produk ini.  Terima kasih. ",__label__3
  aplikasi  kesal voucher gratis ongkir pakai semenjak pakai  pakai akun enak suka gratis ongkir ehh blokir kesal,__label__1
"Gatau kenapa susah banget diperbaharui aplikasi nya.  Jadi sudah mau jualan , gak bisa malah. .  🥺",__label__3
"heran aja, masa tulisan masih di tegal td siang sudah sampai ke purwokerto. .  lah untungnya saya lg dirumah kalo engga gimana? soalnya saya bayar sistem cod , dan ini barang dari luar negeri jadi engga bisa di cek akurat resinya kecuali cuma di liat dari pemberitahuan shopee barang sudah dimana. ",__label__3
  sengaja pesan proses  seller layan payah harga konsumen,__label__1
Shope kenapa ya tau2 ke logut sndri mana ga bisaa masuk ga bisa krim kode otp udah tau ada cicilan.. Solusinya gimnaa ini sangat kecewa,__label__1
"Voucher ongkir gratis saya masih ada 3 lagi.  Dan tiap hari dapat voucher ongkir gratis, ketika mau di pake selalu gagal, katany kode voucher sdh pernah digunakan.  Kl memang sdh digunakan harusnyakan ga tampil.  Voucher baru diklaim jg seperti itu ga bisa digunakan.  Mau belanja ga jadi deh, voucherny ongkir gratisny ga bisa digunakan.  😒😒",__label__3
Udh tutup saja apknya mau tranfer isi shoopi pay gk bisa udh nyesel banget,__label__1
  layan jelek,__label__1
Gak bisa login (f18)tolong dong di perbaiki shopee akun saya,__label__1
Cb tiba2 hilang kan parah,__label__1
  beli emas di koin tera ribu nyata bohong belaka lapor potong harga emas mahalbiaya titip emas gadai ribu beli emas di kapok,__label__1
Shopee eror nggak bisa di buka padahal lagi pesen barang 😭,__label__1
Selama saya blanja disini sangat puas dan semoga selamanya jadi langganan terus ya.  pertahanan kan🥰👍❤️,__label__5
"Suka banget,  praktis,  cepet dan gak perlu repot² keluar rumah",__label__5
Puas belanja di shopee,__label__5
"Yah aku sih bagus² aja karena kurir nya nganterin sampai depan rumah ku, makasih shopee♥️",__label__3
"allhamdulilah sopie ada peningkatan dalam pelayanan sekarang , jd ulasan nya saya rubah . ",__label__5
"Kenapa shopee saya tidak bisa mengunjungi toko.  Ketika dibuka slalu ""ups ada perbaikan halaman, kembali ke halaman utama"".  Gitu gitu terus",__label__3
"Selamat hari natal untuk keluarga besar shope, semoga tuhan memberkati. ",__label__5
  sesuai foto kualitas barang,__label__5
Membantu melancarkan usaha,__label__5
"Kntl tambahin cash on delivery lah anj kayak lazada,aplikasi belanja paling tholol",__label__1
spaylater apa bisa d gunakan beli pulsa,__label__1
Gak bisa login terpaksa instal ulang tapi malah gak bisa2 sampe sekarang 😭😭😭,__label__3
"Aplikasi shopee lagi error iya min ? Kenapa saya lagi pilih pilih barang mau di C. O ,.  Halaman saya keluar gitu ajah dan pas masuk kembali halaman saya jadi putih & ada keterangan ( maaf ada kesalahan halaman,.  Coba lagi) uda beberapa kali di coba gitu terus,. !! Uda segala cara di coba,.  Mulai dr log out, hapus chace, dan uninstal apk pun sudah,.  Tp di login kembali tetap az begitu. . . !! Itu kenapa iya min,.  Tolong pencerahannya. . 🙏 thankz. ",__label__3
"bagus,  mudah berbelanja , dan semua nya menarik bagi saya",__label__5
"Makin kesini makin sering update bukanya makin menarik. . menarik sih. . . tp menarik hal yg menarik di shopee.  Kaya freeong min order,trus hrus lwt shopeepay, makanya saya kurangi.  Klo masih ga ada perbaikan ya terpaksa deh unistall.  Pdhl tiap hri blanja min 3toko. ",__label__3
  fitur cari barang toko cari all,__label__3
Susah dpt limit nya,__label__1
"Jasa pengiriman menggunakan shopee esxpress sangat lambat deelay beberapa hari, padahal kalo gunakan jasa expedisi lain selalu cepat sehari sampai. Mohon dipercepat untuk jasa pengiriman shopee express",__label__1
Mantap . amanah dan memuaskan,__label__5
Apk nya bagus banget jadi enak dan mudah belanja. karna udah ada shopee sukses terus ya shopee thanks,__label__5
"Belanja lebih dari 120 ribu ga dapet gratis ongkir, padahal di keterangannya minimal belanja minimal 30ribu dapet gratis ongkir 10ribu di pulau jawa, belanja minimal 120ribubdapet gratis ongkir 20 ribu, kenapa shopee jadi mengecewakan seperti ini:')",__label__1
"saya sering belanja di shopee tp kok aplikasi ny sekarang lambat ya buka keranjang aja gak bisa,padahal pilih2 di toko2 ny bisa semua.  kenapa ya ka?tolong dong kk di perbaiki kalau bisa ,padahal setiap belanja puas terus tp sekarang boro2 belanja keranjang nya di buka aja gak bisa percuma udah milih2😟",__label__3
Aplikasi ga guna gratis ongkir kok tulisan doang ga pas cekout tetep aja ongkor malah,__label__1
"Tolong yaa shopee berjualan itu barang nya yang sesuai dengan kualitas barang nya,, kualitasnya ko di foto aja bagusnya,,",__label__3
"Saya udah 2 tahun pake shopee, nggak pernah ada gratis ongkir cod selain pelanggan baru, padahal dulu harapannya ada gratis ongkir cod buat pelanggan lama juga.  Semoga ada ya kak.  Agak kesel, soalnya beda sama toko lain.  Saya suka beli di shopee tapi sayang sekali voucher hanya dibatasi untuk shopeepay dan shopeeLater",__label__3
"Awalnya oke oke aja sih, lama kelamaan lemot bngt, kalo masalah nya di jaringan, dibuat browsing,fb,ig,dll ok ok aja.  Berarti bukan jaringannya, tp shopee nya. ",__label__3
Akun shopee saya kok gada fitur spinjam nya yaa? Kalo spaylater sudah bisa dipake,__label__5
Pernah ke retas akun shopeenya😑 Sama org2 yg ga bertanggung jawab Ampe ga bisa masuk ke akun sendiri😤 Ini baru mau nyoba bisa masuk pa ga keakun shopee saya?,__label__3
"Awalnya bisa,sekarang jd gak biasa.  Padahal pembayaran tepat waktu. .  Bisa2 pindah ke toko tetangga",__label__3
"Akunny kok tb tb kluar sndiri, wktu d login mlah akun tidak sah??",__label__1
Aplikasi ngehang terus.. Sering error..,__label__1
"Apakah shopee Uda mulai kekurangan dana? Masa setiap saya beli pulsa,baju, handphone dll ingin gunakan voucher pasti selalu di tolak mulu di sistem (voucher yg anda pilih tidak dpt digunakan), utk apa ada klaim voucher setiap hari tp tdk bs digunakan, tolong jangan ngecewakan pelanggan lama dan jgn selalu mikirin rating doang. pesan saya, lakukanlah kejujuran. . . ",__label__3
sebenarnya aplikasinya bagus tapi saya kecewa bgt. .  saya pesen barang dari tanggal 4 mei dan sampai sekarang tanggal 8 mei barang q masih di kemas sudah mau 4 hari barang q belom di kirim sedangkan urgent untuk hari raya. .  tolong dong untuk di tingkat kan kembali untuk pengiriman barang nya dan dari pihak shopee nya uga. . ,__label__3
"kak shopee,mohon maaf,ini saya pesen setelan training,sudah tiga hari,tidak dikirim oleh penjual,terus dibatalkan otomatis oleh shopee,lalu uang yang sudah saya kirim terus dimana?kalau dikembalikan lewat apa?makasih Mohon uangnya segera dikembalikan secepatnya lewat shopee pay saja biar tidak bertele tele. . . biar segera bisa sy gunakan untuk belanja lagi. . . Makasih",__label__3
"Parah, jelek bgt, gak bisa checkout pake voucher minimal belanja 30k tapi di kasi terus voucher nya, percuma gak bisa di pake!!!!!!!",__label__1
  bayar cicil tanggal bayar tunggu tanggal coba minimal,__label__3
Gratis ongkir sama paketnya gak lama nunggunya terima kasih shoope 😊,__label__5
Pertama saya memakai app ini saya sangat puas sekali.  Selalu dpt gratis ongkir/potongan ongkir.  Tp entah apa yg merasukimu hingga kau tega membuat gratis ongkir itu cuma di tulisan saja. .  Kadang di flash mall jg berat nya di ongkir. . .  Saya mengeluh saya mengeluh. . .  Bintang 3 saja dulu ya. . ,__label__3
"Saya cocok sekali blanja di shopy, ,  allhamdulillah, , selalu puaas, , , ",__label__5
aplikasi lemot bgt!,__label__1
"KECEWa SETELAH UPDATE, SAYA GABISA BAYAR BIMBEL GARA2 EROR TU SOPI, kesel banget",__label__1
Shopee sgt bagus. cm knp kalau beli token . pulsa. kok prosesnya lama,__label__5
"shopee skrg log in nya lemot, trz kecewa bgt ama yg namanya gratis ongkirnya, di keterangan belanja min.  90rb gratis ongkir, nyatanya saya belanja smpe 160rb kok gk dpt gratis ongkirnya, jd bingung, pdhl dulu gk gitu, jd beralih ke tokped deh",__label__3
Gk ada gratis ongkir nya LG,__label__1
Pelayanan sangat buruk,__label__1
  lot login nonton live loncat rurut baik seller rugi ngotak ngatik,__label__1
Sundala terlalu banyak iklan mu,__label__5
Saya seller Shopee mau log in kembali harus verifikasi wajah eh kok malah wajah tidak dikenali.  Tolong ganti verifikasi wajah dengan no.  KTP atau gimana.  Susah banget orderan numpuk.  😠,__label__3
Pulangin Shopee yg dulu 😫,__label__1
"Aplikasi makin kesini makin lemot.  Cari n bandingin harga barang antar toko jd lama.  Suka bikin hp jd hang karna loading.  Programnya juga jd bingungin.  Info toko gratis ongkir dg min.  Pembelian Rp.  0, tp pas checkout ga ada voucher gratis ongkir yg bisa di klik jd akhirnya ga gratis ongkir meski pembelanjaan udah hampir 100k. ",__label__3
"Stelah update shopee, aplikasinya jadi sering lag.  Trus balik ke Home.  Atau kalo nggak ada pilihan ""Shopee tidak menanggapi, keluar dari aplikasi?"" Untuk jaringan internet biasanya oke aja, gak ada kendala unt aplikasi lain jg lancar.  Tolong diperbaiki ya & segera update perbaikannya. ",__label__3
"Shopee kok makin ke sini makin lag ya? Tidak ada update an terbaru atau apa gitu tpi ngelag banget, apa lagi saat mau memesan barang & memilih barang² itu lag banget, itu jdi kendala bagi pengguna yg ingin memesan barang.  Tolong dong di perbaiki lagi agar pengguna tidak ribet atas kendala ini.  Semoga di baca sama developer nya. ",__label__3
Tolong dong parah banget tiba-tiba saldo shopepay hilang entah gimana sadis nih shope🖕🖕,__label__1
"Online shop ini sukak banget,  penggunaan voucher gratis ongkirnya mudah,  layanan chat ke seller juga gampang. sukak",__label__5
Cantik banget walau hanya ingin i ake di dalam tubuh dan Malaysia di bekuk tiga tahun lalu yang hanya empat elemen masyarakat kita emang enak ra di dalam rumah tangga dan sosial sehingga dapat mendapatkan dan sosial sehingga tidak dapat mendapatkan referensi di dalam tubuh manusia melaluishopee. . . 👁️👁️👁️💞,__label__3
Belanja disini selalu ada gratis ongkir .  Mantap lah belanja disini. ,__label__5
Kenapa saya tdk mndptkn free onkir lg skrng,__label__1
Bagus sekali saya suka👍👍👍👍👍,__label__5
"Kenapa pas saya mau buka akun olshop selalu halaman sedang dalam perbaikan, itu kenapa sih? Aneh lama²",__label__3
"Shoope, menu transaksi pembayaran nggak bisa diakses tolong diperbaiki, saya mau pilih ikon ""bayar sekarang"" isinya kosong saya refresh tetep sama aja, saya jadi nggak tahu rekening yang mau ditrasfer berapa.  Terimakasih",__label__3
