label,review
__label__1,shopee makin gak jelas  jasa pengiriman aja di atur toko  beda sama dulu kita yang pilih  lebih suka aturan dulu
__label__1,Kena tipu tapi gak bisa balik duit nya cuma pedagang nya doang di ban
__label__1,Shopee kenapa saya di blokir shopee paynya  terlalu ribet dengan pin segala padahal keamanan akun di pegang saya sendiri Mohon bantua nya untuk diperbaiki lagi
__label__1,Shopee babi  mw uplod produk aja susah minta ampun  sllu muter2 di alamat toko  sampai 12 isi alamat toko
__label__1,Parah narik uang aja butuh waktu tujuh hari  ngakak gua market place kok gini amat beda dg toped dan Bukalapak
__label__1,nyesel belanja di shopee. . .  pesanan sudah dibatalkan?  uang  nya gak kembali.  cs  nya juga bodoh tidak menyelesaikan masalah
__label__1,Saya sangat menyesal telah menggunakan shopee  akun saya diblokir permanent dan saya kehilangan uang saya dishopeepay dengan alasan mempunyah lebih dari 1 akun aktif  sedangkan saya hanya pengguna baru  saya minta pertanggungjawaban dari pihak shopee untuk mengembalikan akun saya atau ganti uang saya
__label__1,Shopee Paylater Sering error . Penyebab  nya Tidak Diberi Tahu Oleh Cs.  Padahal Bayar Lancar.  Jawaban  nya jangan khawatir anda bisa menggunakan pembayaran lain.  gak jelas
__label__1,Enakan Shopee yang dulu. .  Kebuang sia sia. .  Jujur gw tidak suka pake Shopee pay. .  Apalagi kami rakyat jelata. .  Ribet
__label__1,Ajg iklan  nya muncul trs
__label__1,pelayanan cs  nya bukan nya kasih jalan keluar masalah tapi malah bikin makin ribet
__label__1,Udah dua kali  Shopee pay ada yg bobol  sial
__label__1,Kok gak bisa bikin toko  udah di masukin alamat toko juga terus2an minta alamat lagi . .  aneh banget . .  jadi kaga ribet iya
__label__1,Iklan iklan dan iklan  ngeselin sih
__label__1,semenjak fitur luar negri  nya dihilangin jadi gak suka banget
__label__1,Sekarang aplikasi shopee lemot . . . kembali sendiri
__label__1,Bnyk kendala pakai shopee skrg.  Beli paket data pakai shopee pay lambat masuk paket data nya.  Shopee express yg tdk sesuai ekspetasi waktu pengiriman
__label__1,Toko bansat dan goblok wkwk goblok shopee
__label__1,shopee aplikasi sampah  kalo gak mampu bayar event gak usah bikin event babi
__label__1,Buruk banget  proses penarikan dana shopeepay lelet banget
__label__1,Mohon maaf ini lagi saya genting.  Mau nambah booster internet karna mau meeting kenapa beli paket d shopee lambat banget
__label__1,Withdraw  nya super lama  gak mungkinkan kalo shopee tidak punyah uang?  Beda dengan si hijau Realtime bgt
__label__1,Shopee nya gak jelas  di update ulang gabisa mau cekout baju gak bisa order harus masukin nomor  nomor telpon udah di masukin ttp gak kekirim kode otp nya  buat verifikasi terus
__label__1,tidak mempunyahi kebebasan memilih jasa pengiriman. . .  payah
__label__1,Kecewa dengan aplikasi ini  dikarenakan ongkir nya yang mahal sekali padahal sudah menggunakan voucher tapi tetap saja mahal
__label__1,semenjak ganti jasa pingiriman jadi susah   mau cod gx bisa. .   jd males belanja disini. . .  mending ke aplikasi sebelah. . .
__label__1,Parah masa gk bisa belanja barang yang dari luar negeri lagi.
__label__1,sampah kenapa saya tidak bisa klaim event pengguna baru dasar sampah!
__label__1,APLIKASI GAJELAS   PENGAJUAN PENGRMBALIAN DANA DI TOLAK   PADAHAL BUKTI DAH JELAS ID BODONG DI JUAL
__label__1,Shopee kek Ajg pas gua buka wa iklan ini muncul ke layar hp gua tolong lah shopee ajg
__label__1,Payah gak bisa pilih kurir dapat kurir zonk terus gak kaya apk sebelah
__label__1,Saldo penjualan lambat banget sih masuk ke Shopeepay
__label__1,Gak banget!! Ada biaya penanganannyaa lebih mahal daripada ongkir gila
__label__1,kecewa saya padahal pengguna baru tapi Vocer Ngak bisa di gunakan alasan nya Vocer udah digunakan padahal sama sekali ngak saya pakai utuk apa apa
__label__1,Pake gratis ongkir harus pake shopepay topup shopepay harus dengan total nominal ongkos kirim ya sama aja bohong goblok.  beda ama s hijau pake pembayaran apapun bisa.  lemah
__label__1,Gila ongkir di Shopee sekarang ngak masuk akal kemahalan banget. . .  Udah mahal ngak ada promo gratis ongkir  yg ada hanya gratis ongkir shopeepay aja.
__label__1,SHOPeE PENIPU KATA  nya SCAR  nya PERMANEN KOK LOOT CRATE MALAH 1x lgi MENDING SHOPee PINK
__label__1,Voucer gratis ongkir nya gak bisa digunakan sangat kecewa
__label__1,Banyak toko yg asal kirim barang gak sesuai permintaan. . . .
__label__1,makin hari makin gk enak belanja di shopee    shopee selalu berpihak Sama yg Salah  permasalahan gak pernah selesai dibuatnya     selalu ITU2 aja jawabannya       udah jelas2 kasih bukti    penjual aja gk ada respon sama sekali  karena kurang  bertanggung jawab  tapi shopee selalu berpihak sama yg Salah
__label__1,Lama kelamaan jadi gk jelas bangat masa iya limit spaylater gue ilang pdhl gue gk belanja  kecewa
__label__1,Makin kesini makin kesal pake shopee  isi emoney lima hari gk masuk2  barusan dapat notif isi saldo shopee lewat viritual bank kena cash 500/ transaksi.  Dih cari untung nya gitu bangat
__label__1,Aplikasi rentenir  aplikasi perusak
__label__1,Saya sangat menyesal telah menggunakan shopee  akun saya diblokir permanent dan saya kehilangan uang saya dishopeepay dengan alasan mempunyah lebih dari 1 akun aktif  sedangkan saya hanya pengguna baru  saya minta pertanggungjawaban dari pihak shopee untuk mengembalikan akun saya atau ganti uang saya yang ada di shopeepay
__label__1,Shopee jelek suka ngelek pas lagi masuk ke shopee
__label__1,Aplikasi nya KoK makin lemot ya .  Masak tarik dana dari tgl lima pagi Sampe tgl enam malam blum masuk ke rekening .  Padahal biasa nya cepat bangat
__label__1,Begini yaa para-para pekerja di shopee  kenapa makin kesini shopee ini makinn gak jelas  ongkir mahal  voucher gak ada. .  Padahal sering mesen shopee  mana aplikasi nya makan ruang penyimpanan yg besar.  Tolong lah Berikan kenyamanan dan pelayanan kalian semua sebaik mungkin.
__label__1,Sangat mengecewakan paket belum saya terima tapi di bilang dah di terima
__label__1,Apk ini sangat buruk bagi saya  udah mesen barang begitu banyak  namun satu pun tidak di respon sama tokonya  dan yang parah  nya lagi akun saya terganti sendiri nama nya  dan saya hapus apk ini  tolong dong di upgrade lagi supaya lebih sedikit bagus
__label__1,Parah di upgrade malah lemot dan sering ngelag  kacau sih. .  Dan kenapa sekarang freeongkir kebanyakan buat pengguna spaylater/shopeepay.
__label__1,Kenapa akun shopepay saya dibatasi padahal saya tidak melanggar saya kecewa dengan shopee
__label__1,Mengecewakan!! Daftar shopepaylatter tiga bulan di tolak gagal terus suruh tunggu lagi buang buang waktu.
__label__1,UI anda jelek hei  ngelag terus  kalo gini terus mending pake yang ijo
__label__1,Setiap ada kendala gak ada yang selesai
__label__1,Lagi butuh untuk beli barang eh malah saldo sering kali di blokir  padahal udah premium  dan tidak pernah lakukan kesalahan  mengecewakan banget.
__label__1,Jangan pakai Kurir shopee express  lambat  pengiriman melebihi estimasi
__label__1,nambah saldo shopee pay malah kena potong biaya admin.  bener-bener kebangetan deh di situasi keadaan seperti ini masih juga tambah membebani pengguna shopee  tolong kembalikan seperti sediakala tanpa potong-potong saldo untuk biaya admin.  Terimakasih
__label__1,ongkir ke kalimantan sangat mahal di banding apk lainya
__label__1,saya penjual yang menggunakan fasilitas dana cepat di shopee cukup mengecewakan karna dana cepat mengendap dan tidak cair cair sudah chat cs shopee tanggapan lama sekali 3 kali saya chat tanggapan lama masalah tidak selesai selesai  kecewa dan merasa dirugikan
__label__1,sekarang ongkir mahal sekali dan banyak syarat
__label__1,Apalah sekarang COD biaya penanganan Tinggi sekali !!! pemerasan
__label__1,Pelayanan kurir yg buruk
__label__1,Saya sangat kecewa dengan shopee yang sekarang bisa bisa nya menambahkan biaya keterlambatan yg hanya hitungan jam ngga tanggung2 Rp.  37. 622  dan untuk biaya penanganan nya jika memakai paylater awal nya sudah tertera sekian dan setelah produk ditangan biaya penangan naik ngga tanggung2
__label__1,Kenapa shope lemot banget ?
__label__1,Maaf shopee  dua kali ini belanja di shopee di kecewakan  dan saya sering belanja online  tapi tidak seperti di sini  ruwet. .
__label__1,ikla nya dimana mana kaya spam bikin kesal
__label__1,Saya pelanggan shopee  tapi semakin kesini saya kecewa  sekarang gratis ongkir nya minim banget  sering terjadi kesalahan
__label__1,Kecewa dengan kebijakan yang baru  top up shoopepay dikenakan biaya 500  pertransaksi.  Pindah toko sebelah aja kalau gini mah
__label__1,Sistem flash sale  nya nggak jelas  ngaku nya ngadain event besar²an  ternyata hanya permainan nya saja. .  Mending ke aplikasi sebelah
__label__1,SAYA SANGAT KECEWA SAMA NIH APLIKASI  SAYA MENGAJUKAN PENGEMBALIAN PULSA MALAH DITOLAK.  PULSA KAGA DAPET UANG PUN TIDAK DIKEMBALIKAN.
__label__1,jelek iklan terus apk jelek
__label__1,Aplikasi buruk   banyak bangat penjual yg menipu .  Barang tidak sesuai ke inginan .  Liat ajah kalo gue pesen barang gue buka dulu waktu pengantaran barang gak sesuai gue balikin langsung ke kurir nya gue suruh balikin ke orangnya
__label__1,SANGAT KECEWA DENGAN KEBIJAKAN DARI SHOPEE TENTANG TOP UP LEWAT VIRTUAL AKUN YANG DIKENAKAN BIAYA ADMIN SEBESAR 500 KAMI SELAKU RAKYAT KECIL SANGAT KECEWA BAYANGKAN KAMI TOP UP hanya UNTUK BELI PULSA HARUS BERFIKIR UNTUK BELI PULSA LEWAT SHOPEE KARENA ADA BIAYA ADMIN nya .
__label__1,Aplikasi tukang PHP
__label__1,payah gak bisa membantu.  saya tertipu. . .  padahal Aq udah pake shopeepay? ?  Saya naikan kalau udah di Ganti Rugi? ? ?  Mungkin bisa di tambah fitur agar bisa kirim foto/ nama toko yg telah menipu Pelanggan?
__label__1,Iklan shopee anjing
__label__1,Buat apa ada spaylater klau gak bisa di gunakan  payah
__label__1,sangat lambat aplikasi terlalu berat
__label__1,Beli barang tidak aman
__label__1,Tiap menit iklan trus  emang yg punyah urusan lu doang. .
__label__1,Burik  gak usah naruh iklan di game napa sih  ASU
__label__1,Pencairan Shopee Merchant lambat sekali.  Tidak seperti yang lain dengan sistem instan.
__label__1,belanja di shopee tdk sesuai dgn pesanan
__label__1,Baru pertama kali beli barang  barang yg datang beda sama yg dipesan  minta kembalikan dana malah minta barang dikembalikan dulu baru dana dikembalikan kecewa
__label__1,jelek  bntr update.  trus paylater  nya udah bertahun gak naik2.  padahal pembayaran lancar.  kalau ada masalah hub CS juga gak ada guna.  masalah gk terselesaikan
__label__1,Saya kecewa dgn layanan tarik dana kebank lain. . .  sampe sekarang blm masuk ke saldo shopeepay saya sudah hampir 2 pekan. . .  keterangan selalu proses dan proses
__label__1,Hati hati sama shopee Saya baru daftar akun dan mulai berjualan   dan bertransaksi menggunakan shopee. . di akun saya terdapat uang shopeepaynya  tiba2 akun saya di blokir permanen  gak bisa di pulihkan kembali. . . pelanggan pertama yang membeli produk saya ikut2 kena F02 blokir permanen. . . dengan alasan menggunakan ongkos kirim   padahal produk yang saya jual non fisik. . . shopee lama2 kayak bangsad. . .  Saya ganti rugi ke pelanggan 1 7 jta    Hatii hatii sama shopee  bangsad kali
__label__1,penarikan dana udah lama masuk saldo nya dipotong pula. . .  nelpon cs kepotong pulsa banyak lagi  kecewa
__label__1,tidak memuaskan
__label__1,Kecewa sama aplikasi shopee.  Kenapa sekarang pas top up dr M banking ke shopeepay malah kepotong biaya 500 rupiah?  Padahal awal nya gak gini
__label__1,SOAL PENGIRIMAN TIDAK BISA DIATUR 2.  SEKARANG BANYAK POTONGAN ADMIN (NGIRIM BARANG KENA ADMIN  KIRIM SHOPEEPAY KENA ADMIN) PARAH SIH gak SEENAK DULU KEBIJAKAN nya :) ENTAH KENAPA PADAHAL TIAP 2 MINGGU SEKALI BAYAR PROMOSI MASIH AJA KENA ADMIN
__label__1,Benar2 kecewa sama shopee kali ini Shopee food resto kagak jujur  malah laporan saya tidak diproses cuman gegara harus ada foto makanan padahal udh ada bukti nota hitungan  nya salah dan menu kurang  kurang bukti apa lagi.  .
__label__1,Penanganan pengembalian datanyalama  respon  nya jg gak sampai selesai masalah nya
__label__1,sulit
__label__1,Cek dm Instagram.  Saya sudah chat shope.  Sama dm Instagram respon  nya lama sekali respon suruh nunggu.  Setelah di tunggu. .  ternyata ttp saja uang saya tidak bisa di tarik. .  pertanyaan saya kemana lari nya uang saya  kecewa dan merasa rugi saya
__label__1,Iklan mu sampah
__label__1,Buruk
__label__1,Asu
__label__1,Paket di return tanpa konfirmasi.  Jnt tidak kirim barang malah paket di return.  Shoope kurang bagus karena tidak kerja sama dengan ninja express dan jne
__label__1,waktu penanganan ketika ada masalah di sistem masa nunggu waktu sampe 3 hari kerja?  Kecewa sama shopee
__label__1,Kerahasiaan data milik pengguna app shoppe mudah di retas dan saya minta pihak shoppe lebih baik dan kompeten lagi
__label__1,Mengganggu
__label__1,Respon lama
__label__1,Gajelas iklan shoppe di mana mana jadi keganggu tau gausah sering sering pasang iklan
__label__1,Dengan ada nya sistem pembatalan otomatis. . . . jelas jelas bikin tidak nyaman pelanggan. . . yang seharus nya seller  nya yang perlu perbaikan dan teguran. . . atau bahkan pemutusan sebagai mitra shopee. . . . sangat kecawa dengan shopee. . . .
__label__1,Sampah
__label__1,Beli kouta tpi gak masuk  minta pengembalian Dana tapi di tolak. .  kecewa banget banget sama SHOPEE mending pindah aplikasi lain kalo terus terusan kecewa kaya gini
__label__1,Sy merasa dirugikan karna akun sy top up 500 rb malah dinonaktifkan  tolong dibantu ini bukan uang kecil masalah nya
__label__1,Tolong  kalau pelanggan ada masalah dengan akun segera ditindaklanjuti  masak sampai seminggu engga selesai selesai masalah nya  kan pengguna merasa terugikan  mohon untuk lebih professional terutama buat customer service  nya
__label__1,Jujur saya kecewa sama shopee ini.  Gimana ya  akun saya tiba tiba di blokir dengan alasan keamana dll sedangkan saat ini posisi nya saya sedang memesan barang  untung nya cod.  Cuman saya takut barang tidak sampai di saya dan yg rugi malah pihak pengirim nya  Tolong lah shopee ini harus gimana.  Masa harus ngajuin banding  dengan harus mencantumkan KTP dengan KK saya?  Mohon maaf tapi itu privasi saya  kenapa harus menggunakan KTP dan KK?  Inti nya saya kecewa!
__label__1,Shoope Masi membuat game settingan tersampah yg pernah ada  Kalo tak percaya buktikan sendiri
__label__1,Kenapa sekarang untuk pilih metode pembayaran gk bisa?  Jadi kecewa saya.  Malah tambah parah. .  chat agen tiap mau upload gambar chat putus muncul choki lagi choki lagi.
__label__1,Parah.  Apk error.  CS terus2 minta SS.  Udh berapa kali saya bilang gak bisa SS.  Setiap mau kirim SS chat dengan CS tertutup sendiri  dan saya harus mengulang chat dgn CS yg berbeda.  Kesal.
__label__1,Menelepon cs respon nya kurang baik
__label__1,Hati hati data pribadi tidak aman di shopee. . .  banyak penipuan. .  jgn sampe terjadi karen shopee tidak akan bertanggung jawab. .  walaupun data pribadi di ambil dari akun shopee. . . .
__label__1,Apk  nya Buruk Asw Gw Pas Masuk Apk  nya Langsung Gak Bisa Membuat Halaman  Lemot Skrng Shopee Asu
__label__1,URANG AJAR BANGET!!!! JUALAN KOK BARANG RUSAK  DAN TOKO nya DI REKOMENDED JUGA AMA SHOPEE!!! GAK BAKAL BELI LAGI DI SHOPEE  CUKUP SEKALI DITIPU  GAK BAKAL PERCAYA LAGI!!!
__label__1,Pelayanan pemeriksaan upload produk gak memuaskan sama sekali.  Bikin kecewa!!
__label__1,Aplikasi jelek Banget. . . .  Muncul virus melulu. .  Trus hubungi CS  nya ampun dah susah banget. . .  Gak tuntas2. . .   Menjengkelkan banget
__label__1,makin lemot mentang2 nggak bayar lewat sopay jd ngg keluar kodenya  udah update juga  lemot
__label__1,Flash sale kok bohong   boot semua
__label__1,Mau jual aja ribet tambahkan alamat untuk kurir begitu aja terus
__label__1,Kurir nya kurang cepet Masak udah ada Tulisan paket sedang di antar ke tujuan Tapi gak datang datang. .  malah gagal karena jam kerja sudah habis. .  kan gaje
__label__1,Belanja dishopee sdh tdk seasik dulu lg.  Paling nyebelin krn gak bisa milih jasa ekspedisi.  Knp jg topup shopeepay jd kena biaya admin.  Dah lah bye
__label__1,kata  nya geratis ongkir . harga barang 55 Ongkir minimal 0-7ribu eh sekali nya chekout 95 menipu!!
__label__1,pelayanan cs  nya bikin jengkel sih
__label__1,penanganan pusat bantuan yang lambat untuk proses pembayaran kartu pascabayar saya hingga telat saya sudah nunggu 24 jam tidak ada jawaban dari pihak shopee
__label__1,Byk penjual yg penipu dgn cara beda foto dgn detail brg di deskripsinya  dan shopee lbh memihak ke penjual drpd buyer  mungkin krn jika ajukan pembatalan shopee tdk akan mendapat uang sama sekali. .
__label__1,Proses penarikan dana terlalu lama.  Mending tokped atau bukalapak  tdk smp hitungan menit langsung masuk
__label__1," Kenapa sih shopee gila lemot banget padahal buka yang lain lancar buka shopee astaga loading mulu apalagi kirim video gak terkirim""  kata  nya harus bersih cache   gak ngaruh"
__label__1,Makin goblok aja
__label__1,Hancur !!! Parah !!! bisa pindah kelain hati nih. .  seperti nya ijo sekarang lebih menarik
__label__1,Event nya ribet
__label__1,Waktu lalu kasus soal jasa ekspedisi gak bisa dipilih  sekarang berulah dengan kena potongan kalo top up shopepay  Parah!!
__label__1,Sekarang shopee banyak biaya lain lain  voucher gratis ongkir makin sedikit.  Isi shoppepay kena biaya.  Pengiriman gak bisa pilih PARAH
